tweet_id	tweet_text	user_id	keyword	emotion_A1	Irony_A1	Implicit-Explicit_A1	Subjectivity_A1	Tweet Sentiment_A1	emotion_A2	Irony_A2	Implicit-Explicit_A2	Subjectivity_A2	Tweet Sentiment_A2	emotion_A3	Irony_A3	Implicit-Explicit_A3	Subjectivity_A3	Tweet Sentiment_A3
698680523988709376	I NEED TO SEE DEADPOOL someone plz tell me if its good	4674943212	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698681281903775744	Deadpool is a badman filum	2230885599	deadpool	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698681346768691200	Telling me you let your five your old watch Game of Thrones is not a positive justification for taking him to see Deadpool. #judgeridoo	16974051	deadpool	anger	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
698684227500556288	Review: ‘Deadpool’ suffers from juvenile humor... https://t.co/TtS05gtz50 #briannahildebrand	2810050196	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	disgust	Not Ironic	Implicit	Subjective	Negative
698686125867544576	there's a deadpool funko pop wtf @ hot topic ahem	2471634924	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
698686574406602752	I think I was laughing the entire movie. #DeadpoolMovie #Deadpool	188774050	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698686620510257152	In a line a million miles long to buy tickets to deadpool. They only have one ticket person working. Good job AMC	1852827578	deadpool	anger	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698687882177818624	Deadpool - Xbox One: Deadpool - Xbox One by Activision Inc. 3 days in the top 100 Platform: Xbox One (21) Buy new:… https://t.co/t5Jhz4ZRs3	3743944334	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698688446798434304	Deadpool was amazing omg &#x1f602;&#x1f62d;&#x1f602;	2446013696	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698690408558284800	Deadpool. Go see that shit immediately. 10/10	139708889	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698691258634670081	RT @maxachord: ask your girl to see Deadpool for V-Day, if she says no suggest seeing How to Be Single #imkidding https://t.co/o0klHHFB9c	100038293	deadpool	joy	Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Ironic	Implicit	Subjective	Positive
698692190474731520	If #Deadpool was  stormtroopet by stormdupers! https://t.co/NPYNIA4QHL	2273032806	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698692447476404224	1 more hour till Deadpool	1104218370	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698694284002906113	I was sad that the #Flyers lost today, but then I went and saw #Deadpool and it was AWESOME, so I feel better now.	289322866	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698695236302802944	@sabrmagician @luapula @Insanesportsfan Smh Cote, why aren't you seeing Deadpool?	264489053	deadpool	trust	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698696354290229251	@yobro_itskate we can go see deadpool when I get back bro!	1097022122	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698697805838290945	Watched Deadpool with @ItsJimC  Very funny! Haha! So good~	42293695	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698698620003024896	I added a video to a @YouTube playlist https://t.co/oeJWsHnS2r DEADPOOL 2016 MOVIE SOUNDTRACK (12. Deadpool Rap)	327522466	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698698636423733249	Deadpool.. Just do yourself a favor and go trust me	158581873	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Implicit	Subjective	Positive
698698749871329280	&#x1f4f7; ryan-reynolds: Ryan Reynolds discusses Deadpool posters https://t.co/wjydAT5Hnl	116025253	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698699061633933312	Deadpool broke the 4th wall so many times, but i was a great movie	3241386389	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Neutral
698699128881049600	@InsectSwarm I didn't trust Ryan Reynolds to be Deadpool. But holy hell he nailed it more than anything ever before	22321491	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Neutral	surprise	Not Ironic	Implicit	Subjective	Positive
698699285982908416	Motherfucker @VancityReynolds, you did it! Congrats to your team! #inlove #deadpool #DeadpoolMovie #thatass #redtights #callme	2809439135	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698700115410821120	Dunk contest and then #Deadpool right after! Hopefully finally get that Kanye album tonight too!	371287759	deadpool	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698701149193445377	RT @Sarang_Jungkook: Went to watch Deadpool today with my babe for pre Valentine's Day, it was hilarious! &#x1f602; https://t.co/2chs4VV6ML	66904615	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698701271037927424	RT @austinleslie31: Date night with @racheljergens #deadpool &#x2764;&#xfe0f;	750187572	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive
698701808785428480	Deadpool Day!!! Absolutely excited to see it on valentines day. https://t.co/ib6NoDX9eT	43857833	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698703407326965763	Took my daughter to Deadpool. "Two for Deadpool." Ticket lady says, "I just want to warn you, the movie is very graphic. Like really bad."	3041858702	deadpool	fear	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698704318724067329	If you aren't busy, GO SEE DEADPOOL!! #DeadpoolMovie #RyanReynolds	2445593010	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698705299327291392	Deadpool was a good watch &#x1f44c;	211609618	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698706528300351489	Then, on a whim, we decide to go see Deadpool so I cancel the Philosophy live show so we can do that.	130241107	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698706599444000768	Deadpool nlng? T_T nah too many couples outside	2345097229	deadpool	disgust	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698707409792065536	Just came back from the #deadpool movie and it was fuckin hilarious and badass. Buying that movie as soon as its on dvd.	3884405839	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698707534832488449	‘Deadpool’ to laugh off 'Zoolander 2,’ 'How to... https://t.co/z2YjbxZ69P #Zoolander2	2496643028	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698707813934231552	DEADPOOL was slightly better than ok... kind of felt like watching the trailer for the hundredth time.	273555083	deadpool	sadness	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Neutral
698707931295051776	Deadpool, a film with vulgarity, violence, and comical characters, is the #1 film in the country. On a related note, #GOPDebate.	14540191	deadpool	anger	Not Ironic	Explicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Positive	disgust	Not Ironic	Implicit	Subjective	Negative
698708485010296837	I'm at Regal Cinemas Union Square 14 for Deadpool in New York, NY https://t.co/W3CCr47UG7	68548440	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698709520642674689	I'm at Regal Cinemas Shoppingtown Mall 14 - @regalmovies for Deadpool in Syracuse, NY https://t.co/VmmoUKTy2s	629850405	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698709533871468544	Deadpool with bae was lit	3291822374	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698709704088768512	RT @Onetrackpunk: Just saw #Deadpool. Really great movie to start off the year. Love the Hard R rating. There should be more.	2949653159	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive
698709950139396096	Another reason to use t*****t for uncensored movie #Deadpool :p https://t.co/vVkJ6QGbme	41569107	deadpool	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive
698711707871535105	RT @KalebThaKing: deadpool was really good	597909361	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698711872254713856	Deadpool!! — I'm at Cinéma Colossus Laval - @cinemascineplex for Deadpool in Laval, QC with @azara https://t.co/ESHty6fAC8	5438072	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698713494187708417	Someone go see deadpool with me	2553101947	deadpool	trust	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
698713510302216193	@cinnamontoastk XD there is no universe where deadpool is despised.	3132960649	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698714051853987840	Deadpool now trending in Singapore https://t.co/AUfCCnIizA	2909648091	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698716644139335682	Deadpool tonight!	961781966	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698716930933444608	I'm tempted to go and watch Deadpool again tomorrow x.x	4880132265	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698716937078046720	RT @TYhsXsc__: Deadpool was amazing	167086437	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698717122843713538	Deadpool was really good I'm impressed	549044887	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698718619946110977	RT @justanazar: go watch deadpool. beautiful, beautiful film. a romantic comedy for him... & her.	288564064	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698718662279229440	I highly recommend everyone stop what they are doing and go to the closest theater to see Deadpool.... Best Marvel movie yet!	2918469597	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive
698719472740409344	‘Deadpool’ Kills It In The Box Office Setting A New President's Weekend Record https://t.co/s9uT4fGX9P via @moviepilotnews	784079742	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698719525064220672	Single this Valentine's day! No worries! DEADPOOL Is ?	947492767	deadpool	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698719823287595008	RT @Fansdaisyridley: BB8 WINS!! #Deadpool #StarWars https://t.co/zpZYOgFSiY	94279391	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698719855042625538	RT @Anthonyywashere: Deadpool only because he is almost immortal  https://t.co/d5noOcTkbH	117773390	deadpool	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698721058564808704	#deadpool was pretty chill	2975599648	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	disgust	Not Ironic	Explicit	Subjective	Negative
698723284502781952	Trapper and I are so freaken excited for DEADPOOL!!!!	1703376295	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698724332432797698	Watching Deadpool in imax and the movie shut down so I decided to play a fun game of "penis"	514775956	deadpool	None	Not Ironic	None	Objective	None	None	Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
698724857995927552	Right now I'm in a line to see the 10:30pm showing for Deadpool, because the earlier one was sold out. Still looking forward to it though!	101169657	deadpool	anticipation	Not Ironic	Explicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698728233198419968	Almost gone taco = Sad Deadpool Completely new taco = Happy… https://t.co/daElYSm65x	1743034194	deadpool	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698728849702412288	Deadpool= best romcom of 2016	583228867	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive
698729910995537920	Deadpool or how to be single? &#x1f3ac;	298987671	deadpool	trust	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	anticipation	Ironic	Implicit	Subjective	Positive
698730662338154496	Just witness the greatest movie ever made or ever will be made with @KurTikiTorch #Deadpool	1219884824	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698731092636000257	jokes on him, we have 0 chance of getting married now bc he ditched me when I saw deadpool https://t.co/MU2xjARMez	58080370	deadpool	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
698732249156612096	Deadpool is bomb af	1398551743	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698732565344051200	So Deadpool was neat	317819638	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698733259090325505	Don't waste your time by watching #Fitoor or #SanamRe on #ValentinesDay Go Wactch #Deadpool & Get Entertained &#x1f609;	4874212112	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698734280202199041	Now the question is if Deadpool 's head is chopped off,  wl it grow back. Or he'd eventually die because dr is no processing 4 regeneration	307351448	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698734624592125954	RT @CCTheComboMan: Deadpool was arguably the best movie I've ever seen.	2317915626	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698734813390336000	RT @PrezzEks: Just seen that deadpool movie...It was the truth.	39690396	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
698734908454232064	ICYMI Check Out My Latest Review On The Merc With The Mouth: https://t.co/wd1aTEQsQU My Deadpool Movie Review	2304898982	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698735176591998976	Deadpool was amazing	447740882	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698735303641542656	Black and red outfits for all 3 of us!  Deadpool is freaking awesome! @ Esquire IMAX Theatre https://t.co/kcAT4qbOwO	71314896	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698736834067587073	To the children seeing #Deadpool tonight, you're about to learn some shit	801075774	deadpool	None	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Neutral	joy	Not Ironic	Implicit	Subjective	Positive
698736857299996672	do see deadpool, don't see it with your parents	515874999	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
698737281633558528	Went to see #Deadpool - it's awesome! :D Fun from start to end, best comedy, go watch it	3400577325	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698739118696607746	i havent seen deadpool and yet i ship spideypool amazing	629107648	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Explicit	Subjective	Positive
698739283180388352	#Deadpool Was stoopid krazee ridiculous amazing good!! Lord I love a good rated R movie!!@VancityReynolds	180509355	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698739423303716864	Deadpool was amazing im crying	733954092	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698739748114952196	Deadpool was fantastic lol	344884814	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698741710009008128	Deadpool was lit. Go watch it. Seriously.	103755848	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698742261798932480	Deadpool in a few minutes.  Didn't feel like losing brain cells watching the GOP debate.	19940039	deadpool	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698743752911822849	@harrylafranc Check out these exclusive photos of #DeadPool here! https://t.co/cGq7jwlGMo	3611021596	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
698746144453582848	@SheraIdris deadpool? Haha	4498161852	deadpool	None	Not Ironic	Implicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698748205681524737	I liked a @YouTube video https://t.co/kenX1HxpNP DEADPOOL PEPPERONI PIZZA - NERDY NUMMIES	2321431388	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	joy	Not Ironic	Explicit	Subjective	Positive
698749481622175744	deadpool was such a great funny movie!!! I recommend it to everyone	3168264289	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698749860636307456	23. Wham! - Careless Whisper (Deadpool OST) https://t.co/DkmfPCAnlD via @youtube	111577388	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None
698749894950043648	Just saw deadpool awsome movie I suggest watching it 10/10 ign	3244492744	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	trust	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698749955880538112	@CliffordQuality we decided to get tipsy and review #Deadpool and talk about other things. NO SPOILERS! Listen now! https://t.co/dM5KHQIbaS	68126420	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698751132051599360	watching Deadpool Movie at FUN CINEMAS,V3S Mall https://t.co/urAzMhyp0l	306027993	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698752814357413890	DeadPool was seriously amazing.	2523601696	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698754057557581824	Deadpool was fucking fantastic!!	977304175	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698754703224475649	After joking about it, this #indiedev ACTUALLY took his girlfriend to see Deadpool for #Valentines. #boyfriendFail #sheHatedIt	436132315	deadpool	None	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698754888046616576	#deadpool was hilariousssss	502287715	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698755199100268544	This movie has hella sex part so far &#x1f602; #Deadpool	3146029377	deadpool	joy	Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698756917762637824	#Deadpool was funny. Very funny. But I can't say I really enjoyed it.	426405169	deadpool	sadness	Not Ironic	Implicit	Subjective	Negative	None	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Explicit	Subjective	Neutral
698757153457377281	I need more days like today #writing #TempleHorses #comedy #comedyfamily #DeadpoolMovie #Deadpool	270970557	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698757625970708480	Deadpool was fucking hilarious	514050802	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698759785148239872	Bruh I saw a lot of people making out at the movies tonight but like how u gonna spend $20 for tickets and kiss. Bruh deadpool is on chill	4222357762	deadpool	disgust	Not Ironic	Implicit	Subjective	Positive	surprise	Not Ironic	Explicit	Subjective	Neutral	joy	Not Ironic	Explicit	Subjective	Positive
698760813851578368	Went to see #deadpool :) https://t.co/GvASX0ZwMd	102730450	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698762096389988352	RT @The_drape: Deadpool was the best movie I've ever seen&#x1f629;&#x1f629;&#x1f629;&#x1f629;	2265178753	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698763154134822912	Deadpool was great! Definitely not a kid friendly movie. Don't be that parent who ruins the experience. Get a baby sitter!	4717318916	deadpool	anger	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698763974980972545	omg in the morning this lady brought her 6 yr. old child to watch deadpool, what even???	617943090	deadpool	anger	Not Ironic	Explicit	Subjective	Neutral	disgust	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	None	Objective	None
698766713496674304	Double feature tonight. #Deadpool #zoolander2 #relax #dontdoit #ryanreynolds #marvel… https://t.co/FbmuQBikQ1	24658655	deadpool	anticipation	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	Implicit	Subjective	Positive	anticipation	Not Ironic	Implicit	Subjective	Positive
698769011115425792	RT @ZER0721_: Deadpool is the funniest movie i have seen in awhile&#x1f4af;&#x1f4af;	446285993	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698771054542528512	Just came out of deadpool...holy fuck its perfect!! They even got colossus right!!!	94907299	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698772408761720832	@VancityReynolds sir, you are become deadpool.	170291526	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	None	Objective	None	joy	Not Ironic	Implicit	Subjective	Positive
698774327760547841	Deadpool is a great date movie for Valentine's Day and any other day	2170825898	deadpool	trust	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698779580958572544	Deadpool was funny.	3086013178	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	None	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698783364329811968	Easy going guys ? Deadpool (with Elisa, Satria, and 2 others) — https://t.co/GE7Yn6PN4a	302476824	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698784833749782528	Happy Valentines Day at 2am, fine people of the internet! Enjoy your day of love with some Deadpool! Spread the love! @deadpoolmovie	585942863	deadpool	joy	Not Ironic	Implicit	Subjective	Positive	None	Not Ironic	Implicit	Subjective	Positive	joy	Not Ironic	Implicit	Subjective	Positive
698785814067703808	@deadpoolmovie 10/10 @VancityReynolds is great! that's how you do a Deadpool movie. #Chimichanga	1729539937	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
698786189466169344	I guess I'll just go watch Deadpool by myself	2699617975	deadpool	sadness	Not Ironic	Explicit	Subjective	Neutral	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None
698786384249798656	RT @GeekNews247: The Deadpool Sequel will Set Up the X-Force! https://t.co/WfgnnGbcrv https://t.co/C6qReuqL3a	20298917	deadpool	None	Not Ironic	None	Objective	None	None	Not Ironic	None	Objective	None	anticipation	Not Ironic	Implicit	Subjective	Positive
698789653072056322	I JUST SAW DEADPOOL IT WAS SO FUNNY RJJDNDND	1335228668	deadpool	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive	joy	Not Ironic	Explicit	Subjective	Positive
